text,label,subcategory
"🚨💰🎁 Be a community health ambassador. Sell products, build a team, get rich!",SPAM,multi_level_marketing
"ACT NOW: Payday loan — borrow $1000 today, repay $1100 next week. Instant approval!",SPAM,predatory_lending
"DON'T MISS THIS: Struggling financially? We help people like you. Borrow up to $10,000 today!",SPAM,predatory_lending
Free wifi password shared — neighbors welcome to use it while I'm home.,HAM,resource_sharing
"Hi everyone, please slow down near Park Lane — children playing. Several near-misses this week.",HAM,safety_and_alerts
URGENT: Community assistance account locked — provide your details to restore access.,SPAM,phishing_community_style
URGENT: Unclaimed government benefit of $3000 in your name. Verify to receive today!,SPAM,fake_assistance_program
"Hi everyone, our community garden produced its first harvest — shared with 12 families!",HAM,good_news_and_gratitude
💸🆓🔥 Community credit union — guaranteed approval on all loans. No collateral!,SPAM,predatory_lending
Grateful for everyone who checked on neighbors during the recent storms Hope this helps.,HAM,good_news_and_gratitude
Extra groceries this week — happy to share with a family who needs it.,HAM,resource_sharing
💸🆓🔥 Paid community research — $500 per week. Work from anywhere. No experience!,SPAM,fake_job_posting
FYI — reminder to check on elderly neighbors during this week's heat wave.,HAM,safety_and_alerts
URGENT: $500 community support payment — confirm your address to receive it this week!,SPAM,fake_assistance_program
FYI — the tennis courts are being resurfaced — closed until the end of the month.,HAM,local_information
"Hello neighbors, warning: scammers pretending to be council workers are visiting homes. Stay safe.",HAM,safety_and_alerts
Does anyone have a spare tent or sleeping bag for a homeless family nearby? Hope this helps.,HAM,help_request
"Hi everyone, stray dog spotted near the school. Animal control has been notified.",HAM,safety_and_alerts
LIMITED TIME: EXCLUSIVE: Community leadership seminar — FREE tickets but pay $50 deposit!,SPAM,fake_event_or_meetup
LIMITED TIME: Part-time community volunteer pays $800/week. Immediate start. No experience!,SPAM,fake_job_posting
DON'T MISS THIS: Emergency benefit — $800 cash available for struggling residents. Apply now!,SPAM,fake_assistance_program
Reminder: taking care of your mental health is just as important as physical health Hope this helps.,HAM,mental_health_support
Just a reminder: meals on Wheels is looking for new delivery volunteers. Two hours per week.,HAM,local_information
⚠️💥✅ Community income opportunity: Sell our supplements and earn 40% commission!,SPAM,multi_level_marketing
LIMITED TIME: Free housing for seniors and families. Government approved. Limited time!,SPAM,fake_housing_offer
Just a reminder: can anyone help a single mother find affordable childcare in this area?,HAM,help_request
Community choir practice every Wednesday at 7pm. New members always welcome! Hope this helps.,HAM,community_event
Lost child found near the playground. Parents please check at the community hub Cheers!,HAM,safety_and_alerts
Recovery support group for people dealing with addiction — confidential. Tuesdays.,HAM,mental_health_support
DON'T MISS THIS: Council housing fast-tracked for your postcode. Apply before Friday midnight!,SPAM,fake_housing_offer
A special thank you to our community nurses for going above and beyond Cheers!,HAM,good_news_and_gratitude
Online job — like Facebook posts and earn $300/day. Limited spots available!,SPAM,fake_job_posting
🚨💰🎁 No bank? No problem! Get $1500 cash today. Anyone approved. Call us now!,SPAM,predatory_lending
DATA ENTRY JOB — $50 PER HOUR. NO SKILLS REQUIRED. START TODAY! APPLY HERE.,SPAM,fake_job_posting
⚠️💥✅ Community ambassador role — $50 per post. 100 openings. Apply before midnight!,SPAM,fake_job_posting
LIMITED TIME: Community platform security alert: Suspicious login. Reset your password here.,SPAM,phishing_community_style
Just a reminder: have extra prescription reading glasses — various strengths. Free to take.,HAM,resource_sharing
OUR COMMUNITY MEMBERS EARN $3000/MONTH PART-TIME. JOIN MY TEAM TODAY!,SPAM,multi_level_marketing
Reminder: taking care of your mental health is just as important as physical health Stay safe everyone.,HAM,mental_health_support
"Hello neighbors, road resurfacing on King Street will begin Thursday and take about two weeks.",HAM,local_information
Community garden open day this Saturday. Come learn about growing your own food Cheers!,HAM,community_event
⚠️💥✅ Posting this again will have consequences. Consider this your final warning.,SPAM,harassment_and_threats
Work alongside me serving our community AND earning great money. Let's chat!!!,SPAM,multi_level_marketing
Monthly neighborhood watch meeting this Thursday at 7pm at the community hall Thanks!,HAM,community_event
Turn your community connections into cash! Join my team. Zero startup cost!!!,SPAM,multi_level_marketing
⚠️💥✅ No bank? No problem! Get $1500 cash today. Anyone approved. Call us now!,SPAM,predatory_lending
DON'T MISS THIS: Council services alert: Update your records or lose access to local benefits.,SPAM,phishing_community_style
Just a reminder: the new community garden plots will be available to register from next Monday.,HAM,local_information
"Hello neighbors, our neighborhood raised $4,200 for the family who lost their home in the fire.",HAM,good_news_and_gratitude
ACT NOW: Action required: Your community profile will be deleted unless you confirm now.,SPAM,phishing_community_style
"Hello neighbors, i can offer free home-cooked meals to an elderly or struggling neighbor.",HAM,resource_sharing
FYI — multicultural food fair this Sunday. Celebrating our diverse neighborhood!,HAM,community_event
URGENT: Community wealth-building workshop — attend FREE. Bring $100 for materials!,SPAM,fake_event_or_meetup
ACT NOW: Community assistance account locked — provide your details to restore access.,SPAM,phishing_community_style
Affordable housing available NOW. 2BR apartment $400/month. No credit check!!!,SPAM,fake_housing_offer
"Hi everyone, free wifi password shared — neighbors welcome to use it while I'm home.",HAM,resource_sharing
Join our thriving community group. Free first session — $60 membership after!,SPAM,fake_event_or_meetup
COMMUNITY ADMIN NOTICE: YOU MUST RE-VERIFY YOUR ADDRESS OR LOSE YOUR ACCOUNT.,SPAM,phishing_community_style
"⚠️💥✅ Remote community job: Send messages, earn $600/week. Hiring 100 people today!",SPAM,fake_job_posting
Low-income relief fund paying out $1200 to eligible members. Register today!,SPAM,fake_assistance_program
"Hello neighbors, free counseling available at the community health center every Tuesday.",HAM,mental_health_support
💸🆓🔥 SPECIAL PROGRAM: Free heating and electricity for seniors this winter. Apply!,SPAM,fake_assistance_program
DON'T MISS THIS: WARNING: Tap water in your area contains dangerous chemicals. Buy our filter!,SPAM,misinformation_health
"Hi everyone, bushfire preparedness information session this Tuesday evening at 6:30pm.",HAM,local_information
"Hello neighbors, spare room available for a family in crisis — no charge for up to 2 weeks.",HAM,resource_sharing
ACT NOW: Fundraiser for sick child in our community. Send funds via Western Union!,SPAM,fake_charity_scam
DON'T MISS THIS: BREAKING: Common painkiller causes brain damage. Stop using it immediately!,SPAM,misinformation_health
Just a reminder: reminder: taking care of your mental health is just as important as physical health.,HAM,mental_health_support
💸🆓🔥 5G towers causing illness in your neighborhood. Protect your family now!,SPAM,misinformation_health
🚨💰🎁 Turn your community connections into cash! Join my team. Zero startup cost!,SPAM,multi_level_marketing
DON'T MISS THIS: Free medical supplies for your household. Government funded. Claim instantly!,SPAM,fake_assistance_program
Library opening hours have changed — now open until 8pm on Thursdays Hope this helps.,HAM,local_information
LIMITED TIME: NETWORKING EVENT: Meet investors in your area. Free entry with $40 deposit!,SPAM,fake_event_or_meetup
ACT NOW: Direct sales from home — sell to your community and earn residual income!,SPAM,multi_level_marketing
"Just a reminder: our neighborhood raised $4,200 for the family who lost their home in the fire.",HAM,good_news_and_gratitude
ACT NOW: Be your own boss! Join our community sales team and earn unlimited income!,SPAM,multi_level_marketing
🚨💰🎁 Community app update: All users must re-enter their personal details today.,SPAM,phishing_community_style
"Hi everyone, i have surplus vegetables from my garden. Free to anyone who needs them.",HAM,resource_sharing
"Hello neighbors, reminder: taking care of your mental health is just as important as physical health.",HAM,mental_health_support
🚨💰🎁 Affordable housing cooperative — join for $50 and get a home. Act fast!,SPAM,fake_housing_offer
LIMITED TIME: Your community benefit payment failed. Update your bank details to receive it.,SPAM,phishing_community_style
Free seniors' morning tea every Friday at the rec center from 10 to 12.,HAM,community_event
DON'T MISS THIS: Council approved $1500 utility bill relief for your area. Apply immediately!,SPAM,fake_assistance_program
The tennis courts are being resurfaced — closed until the end of the month Stay safe everyone.,HAM,local_information
"Hi everyone, community consultation on the housing development proposal closes Friday.",HAM,local_information
"Hi everyone, can anyone help a single mother find affordable childcare in this area?",HAM,help_request
DON'T MISS THIS: Doctors hiding cure for cancer — use this natural remedy instead. Share now!,SPAM,misinformation_health
💸🆓🔥 You better delete that post or I will find you and deal with you personally.,SPAM,harassment_and_threats
URGENT: YOUR LOCAL COUNCIL PORTAL SESSION HAS EXPIRED. RE-LOGIN IMMEDIATELY.,SPAM,phishing_community_style
⚠️💥✅ Emergency benefit — $800 cash available for struggling residents. Apply now!,SPAM,fake_assistance_program
ACT NOW: Admin notice: Community forum account suspended. Click here to restore access.,SPAM,phishing_community_style
ACT NOW: Join our team of community reps! Earn $2000/month from your phone. Sign up!,SPAM,fake_job_posting
FYI — the footpath on River Road is now repaired. Thanks for your patience.,HAM,local_information
💸🆓🔥 Your neighborhood watch account expires today. Renew your details immediately.,SPAM,phishing_community_style
Local entrepreneur night — free to attend. $100 business starter pack inside!!!,SPAM,fake_event_or_meetup
Offering free lifts to the job center every Monday and Wednesday morning Stay safe everyone.,HAM,resource_sharing
Emergency housing assistance — FREE accommodation for 3 months. Apply today!,SPAM,fake_housing_offer
⚠️💥✅ Work alongside me serving our community AND earning great money. Let's chat!,SPAM,multi_level_marketing
💸🆓🔥 HIRING NOW: Earn $500/day from home. No experience needed. Apply immediately!,SPAM,fake_job_posting
"🚨💰🎁 Remote community job: Send messages, earn $600/week. Hiring 100 people today!",SPAM,fake_job_posting
